State,ST_CEN_CD,District,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4,DISTRICT,Dist_name
Jharkhand,20,Latehar,14,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),1268,965,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),1.1,1.4,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),61.7,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Delivery Care,Institutional births (%),70.3,51.3,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Delivery Care,Institutional births in public facility (%),61.4,42.1,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Delivery Care,Home births that were conducted by skilled health personnel (%),14.6,8.6,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Delivery Care,Births attended by skilled health personnel (%),83.8,60.1,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Delivery Care,Births delivered by caesarean section (%),10.2,6.3,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),48.6,44.4,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),9.6,5.2,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),75,52.7,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),74.5,69.9,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),97.8,84.3,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine (%),75,62.9,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),95.2,71.1,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measlescontaining vaccine (MCV) (%),95.2,70.3,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measlescontaining vaccine (MCV) (%),29.9,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),88.9,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),95.2,50.3,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),85.9,56.9,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100,98.6,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.6,7.8,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),70.2,50.9,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),51,34.9,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),76.3,48.4,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),6.1,5.7,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),77.6,65.1,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth (%),18.9,31.6,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed (%),69,48.2,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semisolid food and breastmilk (%),29.6,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Feeding Practices and Nutritional Status of Children,Breastfeeding children age 6-23 months receiving an adequate diet (%),7.8,6,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Feeding Practices and Nutritional Status of Children,Nonbreastfeeding children age 6-23 months receiving an adequate diet (%),0,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Feeding Practices and Nutritional Status of Children,Total children age 6-23 months receiving an adequate diet (%),7.5,7.7,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height for age) (%),40.1,44.2,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight for height) (%),19.2,29,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight for height) (%),5.2,10.7,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight for age) (%),39.4,44.2,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight fo rheight)20 (%),1.8,2.1,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),31.1,30,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Nutritional Status of Women,Women who are overweight or obese,7.3,7.9,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Nutritional Status of Women,Women who have high risk waisttohip ratio,65.1,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,68.3,50.1,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,63.8,53.5,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,58.4,63.6,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),63.6,53.9,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),62.2,49.6,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),5.1,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),3.3,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Blood Sugar Level among men,Male Blood sugar level  high (141-160 mg/dl) (%),6.4,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),4.5,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.4,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Hypertension among women,Female Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.7,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Hypertension among women,Female Moderately or severely elevated blood pressure (%),5.7,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Hypertension among women,Female Elevated blood pressure or taking medicine to control blood pressure (%),15.3,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Hypertension among men,Male Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Hypertension among men,Male Moderately or severely elevated blood pressure (%),6.4,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Hypertension among men,Male Elevated blood pressure or taking medicine to control blood pressure (%),22.2,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.5,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0.2,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),11,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),51.6,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),12.7,0,Latehar_14,Latehar
Jharkhand,20,Latehar,14,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),47.3,0,Latehar_14,Latehar
Jharkhand,20,Lohardaga,11,Population and Household Profile,Female population age 6 years and above who ever attended school (%),65.6,60.2,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Population and Household Profile,Population below age 15 years (%),32.4,34.3,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",1052,1037,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",1011,1043,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),74,77.7,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),42.3,0,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Population and Household Profile,Population living in households with electricity (%),99.2,83,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Population and Household Profile,Population living in households with an improved drinkingwater source (%),78.4,71.5,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Population and Household Profile,Population living in households that use an improved sanitation facility (%),67.7,19.5,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Population and Household Profile,Households using clean fuel for cooking (%),34,14.9,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Population and Household Profile,Households using iodized salt (%),99.4,97.9,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),58.9,15.6,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 2019-20 (%),5.8,0,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Characteristics of Women,Women who are literate (%),65.2,0,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Characteristics of Women,Women with 10 or more years of schooling (%),35,32,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Marriage and Fertility,Women age 2024 years married before age 18 years (%),21.9,28.5,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),1.5,2.9,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),5.5,9.6,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),91.7,45.3,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Current Use of Family Planning Methods,Any method (%),56.6,24.3,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Current Use of Family Planning Methods,Any modern method (%),41.1,23.7,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Current Use of Family Planning Methods,Female sterilization (%),27.3,18.5,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Current Use of Family Planning Methods,Male sterilization (%),0.7,0.1,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Current Use of Family Planning Methods,IUD/PPIUD (%),4.7,2.4,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Current Use of Family Planning Methods,Pill (%),2.6,1.6,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Current Use of Family Planning Methods,Condom (%),3.6,1,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Current Use of Family Planning Methods,Injectables (%),0.5,0.1,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Unmet Need for Family Planning,Total unmet need (%),13.9,22,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Unmet Need for Family Planning,Unmet need for spacing (%),5,9.1,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),31.2,15.6,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Quality of Family Planning Services,Current users ever told about side effects of current method (%),67.2,38.5,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),79,48.2,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),37.7,16.7,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),95.1,89.1,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),40.6,22.9,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),13,5.3,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),93,88.1,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),79.2,46.7,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),1707,1435,Lohardaga_11,Lohardaga
Jharkhand,20,Lohardaga,11,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),9.1,0.9,Lohardaga_11,Lohardaga
